model,term,coefficient,standard_error,p_value,ci_lower,ci_upper
volume,C(hour_of_week)[T.40],1.7826753979404821,0.6318137278833829,0.004779657961892307,0.5443432463510616,3.0210075495299025
volume,C(hour_of_week)[T.41],1.27187882906426,0.7103158648267289,0.07336039152707623,-0.12031468364355002,2.66407234177207
volume,C(hour_of_week)[T.42],1.450513434150878,0.5499275461612407,0.008348401943136182,0.3726752495683583,2.5283516187333976
volume,C(hour_of_week)[T.43],1.6802416921837702,0.5960875270238606,0.0048206018737204,0.5119316075834572,2.848551776784083
volume,C(hour_of_week)[T.44],1.180238561100144,0.6622037444393417,0.0747020881084987,-0.11765692842853182,2.47813405062882
volume,C(hour_of_week)[T.45],1.2947091104667585,0.7261018984624722,0.07457074029610829,-0.12842445962584614,2.717842680559363
volume,C(hour_of_week)[T.46],0.44436576657413873,0.5896344473210458,0.45107187533713455,-0.7112965142192906,1.600028047367568
volume,C(hour_of_week)[T.47],0.5648140086662652,0.5827749953102757,0.33245526929153335,-0.577403993232374,1.7070320105649044
volume,C(hour_of_week)[T.48],0.15851073966993134,0.565686255021523,0.7793166741509614,-0.9502139467215941,1.2672354260614567
volume,C(hour_of_week)[T.49],-0.04900398575252363,0.5850852233633718,0.933250992127177,-1.1957499514313055,1.097741979926258
volume,C(hour_of_week)[T.50],0.5163033195691302,0.601763002650528,0.3909010309468759,-0.6631304928545856,1.695737131992846
volume,C(hour_of_week)[T.51],1.232997737175374,0.639185365883708,0.05372908193446427,-0.019782559401750666,2.4857780337524984
volume,C(hour_of_week)[T.52],0.674946886036163,0.5499365862793786,0.21970321932398074,-0.40290901685232294,1.7528027889246491
volume,C(hour_of_week)[T.53],0.6336214379428196,0.5660609812591952,0.26299004025305295,-0.4758376983786057,1.7430805742642448
volume,C(hour_of_week)[T.54],0.9087206329603109,0.5509878637547122,0.09909497940441322,-0.1711957359175872,1.988637001838209
volume,C(hour_of_week)[T.55],0.9268242104106282,0.5410018055876605,0.08668257885543565,-0.13351984411232654,1.9871682649335831
volume,C(hour_of_week)[T.56],1.2148858507096736,0.6348883129770352,0.055678621791063844,-0.029472376930709254,2.459244078350056
volume,C(hour_of_week)[T.57],1.1154379470231914,0.5461096133506508,0.04110031517074523,0.04508277324482157,2.185793120801561
volume,C(hour_of_week)[T.58],1.0937088172875051,0.5768676507491362,0.05796743704554228,-0.036931002027032145,2.224348636602042
volume,C(hour_of_week)[T.59],1.2075863890154375,0.5635178348213913,0.03211770560791177,0.1031117281195193,2.312061049911356
volume,C(hour_of_week)[T.60],1.446787140238757,0.55459186538496,0.009087570667041111,0.3598070579653496,2.5337672225121644
volume,C(hour_of_week)[T.61],1.5399156330885866,0.581303747899414,0.00807130720888303,0.40058122312758404,2.6792500430495894
volume,C(hour_of_week)[T.62],1.2629623270715769,0.6159389389421204,0.0403189032309147,0.0557441900692055,2.470180464073948
volume,C(hour_of_week)[T.63],1.4978413038702985,0.603255952341842,0.01303072962699191,0.3154813638208769,2.6802012439197203
volume,C(hour_of_week)[T.64],1.918671541911428,0.6027987834004886,0.0014578850430560163,0.7372076365219093,3.1001354473009464
volume,C(hour_of_week)[T.65],0.933317192741625,0.5942278141605751,0.11626659880536647,-0.23134792162506257,2.0979823071083126
volume,C(hour_of_week)[T.66],1.1072201267722113,0.5905652932879341,0.06081364504576064,-0.05026657859147354,2.264706832135896
volume,C(hour_of_week)[T.67],1.0746334713646661,0.5469886834101466,0.049456421926171536,0.002555351929796945,2.1467115907995353
volume,C(hour_of_week)[T.68],1.3702338787108264,0.6406987218820197,0.032463574873769115,0.11448745888122303,2.62598029854043
volume,C(hour_of_week)[T.69],0.4691548497515598,0.5528000496563522,0.3960548434943467,-0.614313338226844,1.5526230377299637
volume,C(hour_of_week)[T.70],0.5011750496500708,0.6372784048487522,0.43161543564112614,-0.7478676719786194,1.750217771278761
volume,C(hour_of_week)[T.71],0.28484981522750474,0.5490218933202966,0.6038782966674296,-0.7912133224042683,1.3609129528592778
volume,C(hour_of_week)[T.72],-0.00558273402534507,0.6109636225251707,0.9927093608593249,-1.2030494300388042,1.1918839619881139
volume,C(hour_of_week)[T.73],0.3763172808794284,0.5760125555238232,0.5135536290031718,-0.7526465825901434,1.5052811443490002
volume,C(hour_of_week)[T.74],0.5924786664470585,0.6045664158696549,0.32708319655248186,-0.5924497349199296,1.7774070678140466
volume,C(hour_of_week)[T.75],1.02968949284601,0.5988873111679006,0.08555291100403736,-0.14410806784110752,2.2034870535331277
volume,C(hour_of_week)[T.76],0.7712539238639131,0.5529917243707753,0.16310830748093685,-0.31258993965150683,1.855097787379333
volume,C(hour_of_week)[T.77],0.6768907500922149,0.5726590208245055,0.2372003050605147,-0.4455003061457886,1.7992818063302183
volume,C(hour_of_week)[T.78],0.7230447790446856,0.5614830485413407,0.1978361135942165,-0.377441774026097,1.823531332115468
volume,C(hour_of_week)[T.79],0.9932290131243655,0.6185507353477802,0.10833198843706177,-0.21910815076805013,2.205566177016781
volume,C(hour_of_week)[T.80],0.9733652372001108,0.611505277875132,0.11144025981396162,-0.22516308379130578,2.1718935581915275
volume,C(hour_of_week)[T.81],0.9251511005031353,0.5726883308891624,0.10621262374618137,-0.19729740240598026,2.047599603412251
volume,C(hour_of_week)[T.82],1.0462855634408068,0.5449053354300565,0.05484229611560023,-0.021709268985821373,2.1142803958674348
volume,C(hour_of_week)[T.83],0.8439214818322953,0.5641855643389467,0.1346999069157785,-0.2618619048694457,1.9497048685340364
volume,C(hour_of_week)[T.84],1.2961316277060018,0.579782743153695,0.02538145335472994,0.15977833226692284,2.432484923145081
volume,C(hour_of_week)[T.85],1.371052984634705,0.5917554275136525,0.020507813903931183,0.21123365905184355,2.5308723102175668
volume,C(hour_of_week)[T.86],1.0587847474065175,0.582187296868808,0.06896751389013349,-0.08228138671307472,2.1998508815261095
volume,C(hour_of_week)[T.87],1.5403772294263827,0.6241501816718431,0.013588577862656511,0.31706535240543854,2.763689106447327
volume,C(hour_of_week)[T.88],1.344982342912534,0.5830270523672169,0.021060659908266634,0.202270318260241,2.487694367564827
volume,C(hour_of_week)[T.89],1.3091646774744394,0.5585556975946694,0.01908640381673859,0.21441562682924165,2.403913728119637
volume,C(hour_of_week)[T.90],1.8054819955491912,0.6618628973406223,0.006374295681161897,0.5082545540582404,3.102709437040142
volume,C(hour_of_week)[T.91],1.1664038588150303,0.6394823655294853,0.06815490352540046,-0.08695854637123901,2.4197662640012996
volume,C(hour_of_week)[T.92],1.3195677521314468,0.6467841153684301,0.041330594483439016,0.05189418023672476,2.587241324026169
volume,C(hour_of_week)[T.93],0.32327175003255926,0.5692477933586045,0.5701077292633137,-0.7924334232292045,1.438976923294323
volume,C(hour_of_week)[T.94],-0.06234851736146184,0.549643359615141,0.90968609251196,-1.1396297065487353,1.0149326718258118
volume,C(hour_of_week)[T.95],0.1833406110427351,0.5738652449347502,0.7493597243055131,-0.941414601008632,1.3080958230941022
volume,C(hour_of_week)[T.96],0.2874134183616097,0.6739808016451083,0.6697861297507719,-1.0335646791342366,1.608391515857456
volume,C(hour_of_week)[T.97],0.4528142697029707,0.6932332557818499,0.5136326438419093,-0.9058979445148982,1.8115264839208396
volume,C(hour_of_week)[T.98],0.7170225909255986,0.5394089488183967,0.18375740551102193,-0.34019952169706824,1.7742447035482654
volume,C(hour_of_week)[T.99],0.6835050545426403,0.6258472990168898,0.2747770575928389,-0.5431331113521337,1.9101432204374142
volume,C(hour_of_week)[T.100],0.6201776776347409,0.6344427722338362,0.3283139815336308,-0.6233073061953266,1.8636626614648084
volume,C(hour_of_week)[T.101],0.5415648531442662,0.6476596999057196,0.4030495094597487,-0.7278248329089637,1.8109545391974962
volume,C(hour_of_week)[T.102],0.8324139829208055,0.5379989122100668,0.12180513921933674,-0.2220445087326517,1.8868724745742627
volume,C(hour_of_week)[T.103],1.372316291220428,0.5708493045010891,0.01621719578529383,0.253472213798555,2.4911603686423014
volume,C(hour_of_week)[T.104],1.0206738839959288,0.5988214687605902,0.08829311185991359,-0.15299462794420493,2.1943423959360624
volume,C(hour_of_week)[T.105],1.1890572124990715,0.5288313284599292,0.024546737606299666,0.15256685482113852,2.2255475701770044
volume,C(hour_of_week)[T.106],1.3706148282701784,0.5767637713437082,0.017483041510344667,0.24017860884901565,2.501051047691341
volume,C(hour_of_week)[T.107],0.9102528460753574,0.5879640007100132,0.12158766895974242,-0.2421354195223513,2.062641111673066
volume,C(hour_of_week)[T.108],0.8912137494659321,0.5850227870039901,0.12766292069602542,-0.2554098431971358,2.037837342129
volume,C(hour_of_week)[T.109],1.3675643742187842,0.633877522104726,0.030969966392678572,0.12518726028402916,2.609941488153539
volume,C(hour_of_week)[T.110],1.8180436582302966,0.5842502161968106,0.0018597863892931207,0.6729342765248076,2.9631530399357855
volume,C(hour_of_week)[T.111],1.364525635398653,0.5705737902790653,0.01677981086583212,0.24622155592917494,2.482829714868131
volume,C(hour_of_week)[T.112],1.7207483932203698,0.550304950772661,0.0017666017701276353,0.642170509191867,2.7993262772488725
volume,C(hour_of_week)[T.113],1.4115572323118082,0.5953945113833756,0.017749961493954594,0.24460543340756868,2.578509031216048
volume,C(hour_of_week)[T.114],0.8989609859543922,0.6411583157198347,0.16088868809730217,-0.35768622124484495,2.1556081931536295
volume,C(hour_of_week)[T.115],0.7444669580867651,0.5716342660290691,0.1927973214461245,-0.3759156156591983,1.8648495318327285
volume,C(hour_of_week)[T.116],1.0373308669473973,0.6125567220962216,0.09037087351309177,-0.16325824684910772,2.2379199807439023
volume,C(hour_of_week)[T.117],0.9885818917021982,0.6663072284330409,0.13789575342277488,-0.3173562786652646,2.294520062069661
volume,C(hour_of_week)[T.118],-0.017019365278673045,0.6005490759326841,0.9773912376940308,-1.194073925055544,1.1600351944981981
volume,C(hour_of_week)[T.119],-0.24926040381740844,0.5802381752583108,0.6674990710062813,-1.3865063297789375,0.8879855221441206
volume,C(hour_of_week)[T.120],0.06105454584714594,0.6422351288110719,0.9242626250654563,-1.1977031762289976,1.3198122679232893
volume,C(hour_of_week)[T.121],0.09693940548641605,0.683747899698546,0.8872565221187232,-1.2431818524276392,1.4370606634004714
volume,C(hour_of_week)[T.122],0.4339368904727962,0.6960890202574946,0.533026421544228,-0.9303725192656653,1.7982463002112579
volume,C(hour_of_week)[T.123],-0.10653431578655324,0.6542050861666482,0.8706401289986799,-1.3887527231761065,1.175684091603
volume,C(hour_of_week)[T.124],0.03794602425151374,0.5896559540651831,0.9486892952479584,-1.1177584089858497,1.193650457488877
volume,C(hour_of_week)[T.125],-0.029538652792055694,0.5613227031000922,0.9580320522717136,-1.1297109345729062,1.070633628988795
volume,C(hour_of_week)[T.126],0.28427200314935375,0.6263936425330302,0.649956042775439,-0.9434369763602424,1.5119809826589499
volume,C(hour_of_week)[T.127],-0.3889323574117746,0.5317424699881593,0.46451658954261776,-1.4311284476389374,0.6532637328153881
volume,C(hour_of_week)[T.128],0.02250946139271703,0.668208847286378,0.9731273304015601,-1.2871558134396088,1.332174736225043
volume,C(hour_of_week)[T.129],0.1914533998171637,0.5854850501967467,0.7436681585608413,-0.9560762120550854,1.3389830116894128
volume,C(hour_of_week)[T.130],-0.3045826937676068,0.5469240918044108,0.5775949212946296,-1.3765342159815301,0.7673688284463165
volume,C(hour_of_week)[T.131],-0.07833098620291735,0.6994695745916423,0.9108342957996102,-1.449266160684089,1.2926041882782544
volume,C(hour_of_week)[T.132],-0.46834272695441626,0.6322507173248492,0.45884215141100215,-1.707531362110735,0.7708459082019026
volume,C(hour_of_week)[T.133],-0.1770188678820653,0.6137070545619644,0.7730084497015124,-1.3798625918816734,1.025824856117543
volume,C(hour_of_week)[T.134],0.21076648690966424,0.6246915771930955,0.7358207554096721,-1.0136065058343262,1.4351394796536545
volume,C(hour_of_week)[T.135],0.009802182799301925,0.5407743630957091,0.9855381789609838,-1.050096092630874,1.069700458229478
volume,C(hour_of_week)[T.136],-0.3696756342260818,0.6068418028998441,0.5424054142420018,-1.5590637122231306,0.8197124437709669
volume,C(hour_of_week)[T.137],0.44660819146395214,0.6462448169837626,0.4895139813091358,-0.8200083750199012,1.7132247579478055
volume,C(hour_of_week)[T.138],-0.37274306682854597,0.623756055316698,0.5501213645390479,-1.5952824703880477,0.8497963367309557
volume,C(hour_of_week)[T.139],-0.9293078636857305,0.5492741504301955,0.09066819151465513,-2.0058654161677496,0.14724968879628852
volume,C(hour_of_week)[T.140],-0.7102308732567345,0.6170970714664582,0.24976414103608646,-1.9197189082961326,0.49925716178266344
volume,C(hour_of_week)[T.141],-0.514408031205132,0.5987009782677742,0.39022635915409287,-1.687840386118867,0.6590243237086031
volume,C(hour_of_week)[T.142],-0.45790253851400703,0.7121626002444257,0.5202405126523679,-1.8537155861294772,0.9379105091014632
volume,C(hour_of_week)[T.143],-0.037293361507372676,0.6363984990350137,0.9532701981999571,-1.2846114994313478,1.2100247764166023
volume,C(hour_of_week)[T.144],-0.4998238515004925,0.6451512749345796,0.4384939027134076,-1.764297114952367,0.764649411951382
volume,C(hour_of_week)[T.145],-2.7268805916945063,1.748284601078937,0.11881982526661894,-6.153455444535199,0.699694261146186
volume,C(hour_of_week)[T.146],-0.08280150305691267,0.6866024240092824,0.9040110405669436,-1.4285175258130054,1.26291451969918
volume,C(hour_of_week)[T.147],-0.2435366085379553,0.5554446354400472,0.6610576181167855,-1.332188089406428,0.8451148723305173
volume,C(hour_of_week)[T.148],-0.24861199876626847,0.7211001076176548,0.7302690455165813,-1.6619422389448288,1.1647182414122919
volume,C(hour_of_week)[T.149],-0.3489540076589148,0.8522943730955079,0.6822248829289147,-2.019420283152254,1.3215122678344244
volume,C(hour_of_week)[T.150],-0.7624595895700034,0.5435178610846036,0.16066949869865677,-1.8277350222500708,0.30281584311006393
volume,C(hour_of_week)[T.151],-0.4266224699339591,0.5543489791301217,0.44154202653292685,-1.5131265038955437,0.6598815640276254
volume,C(hour_of_week)[T.152],-0.5747103003040043,0.545946904200431,0.29248523157787976,-1.6447465700079884,0.49532596939997975
volume,C(hour_of_week)[T.153],-0.6851495394886405,0.5578362644179199,0.21936178060903044,-1.7784885270181259,0.4081894480408449
volume,C(hour_of_week)[T.154],-0.2932234136073349,0.5455298558455394,0.5909208721099425,-1.3624422835559196,0.7759954563412499
volume,C(hour_of_week)[T.155],-0.670793992142445,0.5740804649298359,0.2426185036362486,-1.795971027632933,0.454383043348043
volume,C(hour_of_week)[T.156],-0.12436426842950132,0.5127718592675049,0.80836693118829,-1.129378644879452,0.8806501080204495
volume,C(hour_of_week)[T.157],-0.4401599934852272,0.6089490574625049,0.4697910475555418,-1.6336782145313486,0.7533582275608943
volume,C(hour_of_week)[T.158],0.4973407185554748,0.6616563520136103,0.4522554555818705,-0.7994819015333574,1.794163338644307
volume,C(hour_of_week)[T.159],0.002527704454509948,0.5832279376972153,0.996541986564115,-1.1405780482096024,1.1456334571186224
volume,C(hour_of_week)[T.160],0.4135770033527446,0.5179750022697597,0.42460955130437306,-0.601635345988037,1.4287893526935262
volume,C(hour_of_week)[T.161],0.40608367255593636,0.6203059299392875,0.5126927135306698,-0.809693609521693,1.6218609546335658
volume,C(hour_of_week)[T.162],-0.2488927514568134,0.5824811476095203,0.6691626368823154,-1.390534822445032,0.8927493195314053
volume,C(hour_of_week)[T.163],-0.7231223336218193,0.6562866189311808,0.27053157803819494,-2.0094204702624965,0.5631758030188578
volume,C(hour_of_week)[T.164],-0.6826233025873182,0.5962378212365783,0.25225710091786047,-1.8512279584316427,0.4859813532570062
volume,C(hour_of_week)[T.165],-0.4499221545460309,0.6198400777166876,0.46791961918942526,-1.6647863830452465,0.7649420739531848
volume,C(hour_of_week)[T.166],0.14908979492650018,0.6876071049897853,0.8283454259601754,-1.1985953663673306,1.496774956220331
volume,C(hour_of_week)[T.167],-1.1623117823793607,0.660885179857733,0.07862513036361592,-2.4576229328167933,0.1329993680580719
volume,log_avg_base_fee,-0.4813305931643228,0.2150849842828737,0.02523003147490238,-0.9028894159741189,-0.05977177035452674
volume,shock_window,-0.05178017186891268,0.3323788727136795,0.8762012395319232,-0.7032307916097474,0.599670447871922
volume,recovery_window,0.1965542059631372,0.17422441288814647,0.2592494637826738,-0.1449193685252659,0.5380277804515403
volume,eth_abs_return_1h,26.505113632246534,9.632322340919709,0.005928958213427843,7.626108756563362,45.384118507929706
volume,eth_volatility_24h,16.967066491079027,28.13810157673921,0.5465136247688018,-38.18259919265954,72.11673217481759
volume,stablecoin_depeg_abs,103.86841772798552,53.152377583167805,0.05068192548539723,-0.3083280276974989,208.04516348366855
volume,block_utilisation,-22.827139399810864,24.934389128262744,0.35993538640688993,-71.69764406771291,26.04336526809119
