avg_gas_gwei,block_count,max_gas_gwei,median_gas_gwei,stablecoin_volume_usd,time,transaction_count,transfer_count,log_volume,log_avg_gas,log_max_gas,fee_regime,rolling_gas_threshold,relative_shock,absolute_shock,fee_shock,lagged_threshold_gwei,lagged_median_gwei,shock_ratio,shock_increase_gwei,relative_candidate
8.028808706833638,1635,20.089003841,7.556545473692421,168896841.31219578,2022-07-23 00:00:00,6590,6597,18.944798685997554,2.2004204325723453,3.048751759662476,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,33.75918454572094,0.23782590767143721,-25.730375838887305,False
5.907195270708592,1606,13.774616915,5.727573364200641,119341706.7525959,2022-07-23 06:00:00,7232,7241,18.59750142993233,1.9325636611287489,2.692910635037246,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,33.75918454572094,0.1749803897872096,-27.85198927501235,False
15.464736963242348,1568,62.264282176,13.227059445697066,295070243.8580875,2022-07-23 12:00:00,5240,5255,19.502724004121472,2.801220940191598,4.1473209072716335,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,33.75918454572094,0.45808976642483923,-18.294447582478593,False
17.45048327690528,1647,98.217846036,13.657101578858748,142618176.45442867,2022-07-23 18:00:00,4137,4148,18.775681529450587,2.9150905640136875,4.597317897667294,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,33.699846423577526,0.517820854658149,-16.249363146672245,False
7.50509246636802,1576,31.05798331,5.764372677682931,88854069.20196232,2022-07-24 00:00:00,4688,4691,18.30250592132957,2.140665097789668,3.4675462415846754,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,33.57636493466585,0.22352307883750105,-26.071272468297828,False
5.830813236151875,1600,14.228589733,5.57856250190089,133731688.40547226,2022-07-24 06:00:00,4026,4046,18.71134603272717,1.9214437347452775,2.7231745646550705,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,33.41817042597916,0.17448032497970092,-27.587357189827287,False
12.906940150556254,1591,50.461337841,11.604032973317802,189741581.94572383,2022-07-24 12:00:00,4310,4364,19.061173614603828,2.6323880069390904,3.940830804203189,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,33.35122196579137,0.3870005172162811,-20.444281815235115,False
9.51600894359547,1634,26.184714092,8.816901874212641,88404425.75500043,2022-07-24 18:00:00,4452,4462,18.29743260276812,2.352898757342308,3.302654833419165,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,33.29241276782936,0.28583115948841176,-23.776403824233892,False
7.410447957965382,1531,19.784708278,7.117957323254782,257823195.22872207,2022-07-25 00:00:00,5761,5820,19.36778462203497,2.129474737484926,3.0342175373884013,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,33.1157237389995,0.2237743017900073,-25.705275781034118,False
6.910431327245569,1580,25.541804541,5.95828112660375,324880894.83690006,2022-07-25 06:00:00,7306,7312,19.59896919877788,2.0681823096538983,3.2787210198480885,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,32.934687601156824,0.20982228254088076,-26.024256273911256,False
26.85359752688221,1664,102.325053336,22.104164720678984,424572610.6805524,2022-07-25 12:00:00,6756,6769,19.86659360133892,3.3269621331433736,4.6378798765941305,high,181.20087674315195,0.0,0,0.0,186.13594114538566,32.934687601156824,0.8153591086723708,-6.081090074274613,False
27.91300810865,1620,174.786442141,22.52172119649139,1080521837.1006825,2022-07-25 18:00:00,5695,5704,20.800709944813573,3.3642916014161064,5.169269861349915,high,181.20087674315195,0.0,0,0.0,186.13594114538566,32.86289085689816,0.8493777443438412,-4.949882748248161,False
30.977072072461247,1587,85.761510922,28.958206224360687,469675733.7579087,2022-07-26 00:00:00,4554,4558,19.96755308851288,3.465019148256963,4.463163100767846,high,181.20087674315195,0.0,1,0.0,186.13594114538566,32.81979880631911,0.9438531983473626,-1.842726733857866,False
12.22436526108,1575,32.063437678,10.456461421545956,500733435.13768506,2022-07-26 06:00:00,8604,8841,20.03158445385564,2.582060981211073,3.4984280699876256,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,32.75620093138306,0.37319240062934406,-20.53183567030306,False
23.31583746050155,1609,66.983990139,22.140701340872408,752403455.500114,2022-07-26 12:00:00,35362,35384,20.438783249346724,3.191127885397181,4.21927223832361,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,32.75620093138306,0.7117991951918671,-9.440363470881511,False
18.485414514042883,1609,99.058216705,14.902542755152124,475566566.49453753,2022-07-26 18:00:00,19252,19264,19.98001742488226,2.969666212059026,4.6057521836445945,normal,181.20087674315195,0.0,0,0.0,186.13594114538566,32.40542272942448,0.5704420111532112,-13.920008215381596,False
